x_data,t_data,u_data,beta,nu,rho
0.4908738521234052,0.5858585858585859,0.0,32.0,0.0,0.0
5.203262832508095,0.25252525252525254,0.0,32.0,0.0,0.0
3.4606606574700063,0.797979797979798,0.0,32.0,0.0,0.0
0.44178646691106466,0.38383838383838387,0.0,32.0,0.0,0.0
1.6198837120072371,0.42424242424242425,0.0,32.0,0.0,0.0
4.147884050442774,0.010101010101010102,0.0,32.0,0.0,0.0
1.8162332528565992,0.24242424242424243,0.0,32.0,0.0,0.0
4.957825906446392,0.8989898989898991,0.0,32.0,0.0,0.0
3.485204350076177,0.36363636363636365,0.0,32.0,0.0,0.0
3.3870295796514958,0.9393939393939394,0.0,32.0,0.0,0.0
0.9572040116406401,0.7575757575757577,0.0,32.0,0.0,0.0
2.3071071049800045,0.31313131313131315,0.0,32.0,0.0,0.0
0.662679700366597,0.04040404040404041,0.0,32.0,0.0,0.0
5.227806525114265,0.3434343434343435,0.0,32.0,0.0,0.0
0.02454369260617026,0.4545454545454546,0.0,32.0,0.0,0.0
6.062292073724054,0.9595959595959597,0.0,32.0,0.0,0.0
2.3316507975861747,0.9595959595959597,0.0,32.0,0.0,0.0
1.9634954084936207,0.4545454545454546,0.0,32.0,0.0,0.0
2.3316507975861747,0.4545454545454546,0.0,32.0,0.0,0.0
0.6872233929727672,0.8080808080808082,0.0,32.0,0.0,0.0
1.5953400194010667,0.5252525252525253,0.0,32.0,0.0,0.0
3.411573272257666,0.5656565656565657,0.0,32.0,0.0,0.0
5.595961914206819,0.8787878787878789,0.0,32.0,0.0,0.0
5.792311455056181,0.7373737373737375,0.0,32.0,0.0,0.0
1.1044661672776617,0.04040404040404041,0.0,32.0,0.0,0.0
3.6815538909255388,0.4747474747474748,0.0,32.0,0.0,0.0
0.8835729338221293,0.5757575757575758,0.0,32.0,0.0,0.0
1.718058482431918,0.5656565656565657,0.0,32.0,0.0,0.0
2.429825568010856,0.6767676767676768,0.0,32.0,0.0,0.0
3.6079228131070282,0.98989898989899,0.0,32.0,0.0,0.0
1.7916895602504288,0.686868686868687,0.0,32.0,0.0,0.0
1.6198837120072371,0.21212121212121213,0.0,32.0,0.0,0.0
4.295146206079795,0.05050505050505051,0.0,32.0,0.0,0.0
1.9880391010997909,0.2828282828282829,0.0,32.0,0.0,0.0
2.2580197197676637,0.25252525252525254,0.0,32.0,0.0,0.0
2.724349879284899,0.8080808080808082,0.0,32.0,0.0,0.0
0.7853981633974483,0.010101010101010102,0.0,32.0,0.0,0.0
2.061670178918302,0.4141414141414142,0.0,32.0,0.0,0.0
4.957825906446392,0.9696969696969697,0.0,32.0,0.0,0.0
5.129631754689584,0.9797979797979799,0.0,32.0,0.0,0.0
2.429825568010856,0.29292929292929293,0.0,32.0,0.0,0.0
4.540583132141498,0.5151515151515152,0.0,32.0,0.0,0.0
3.6570101983193686,0.8383838383838385,0.0,32.0,0.0,0.0
0.8344855486097889,0.9494949494949496,0.0,32.0,0.0,0.0
3.706097583531709,0.4747474747474748,0.0,32.0,0.0,0.0
1.7916895602504288,0.595959595959596,0.0,32.0,0.0,0.0
6.086835766330224,0.393939393939394,0.0,32.0,0.0,0.0
4.9823695990525625,0.686868686868687,0.0,32.0,0.0,0.0
4.884194828627882,0.8484848484848485,0.0,32.0,0.0,0.0
1.0062913968529805,0.020202020202020204,0.0,32.0,0.0,0.0
5.497787143782138,0.9191919191919192,0.0,32.0,0.0,0.0
5.841398840268521,0.48484848484848486,0.0,32.0,0.0,0.0
4.196971435655114,0.13131313131313133,0.0,32.0,0.0,0.0
4.71238898038469,0.6060606060606061,0.0,32.0,0.0,0.0
0.8835729338221293,0.25252525252525254,0.0,32.0,0.0,0.0
0.9326603190344698,0.9696969696969697,0.0,32.0,0.0,0.0
1.227184630308513,0.3434343434343435,0.0,32.0,0.0,0.0
5.743224069843841,0.8383838383838385,0.0,32.0,0.0,0.0
5.5714182216006485,0.48484848484848486,0.0,32.0,0.0,0.0
6.037748381117884,0.797979797979798,0.0,32.0,0.0,0.0
3.436116964863836,0.7171717171717172,0.0,32.0,0.0,0.0
1.3499030933393643,0.30303030303030304,0.0,32.0,0.0,0.0
0.04908738521234052,0.98989898989899,0.0,32.0,0.0,0.0
2.0371264863121317,0.9090909090909092,0.0,32.0,0.0,0.0
3.067961575771282,0.020202020202020204,0.0,32.0,0.0,0.0
4.442408361716817,0.13131313131313133,0.0,32.0,0.0,0.0
2.9943304979527716,0.6666666666666667,0.0,32.0,0.0,0.0
0.7363107781851077,0.4747474747474748,0.0,32.0,0.0,0.0
4.000621894805752,0.6262626262626263,0.0,32.0,0.0,0.0
4.8351074434155406,0.5757575757575758,0.0,32.0,0.0,0.0
0.6872233929727672,0.393939393939394,0.0,32.0,0.0,0.0
0.6135923151542565,0.25252525252525254,0.0,32.0,0.0,0.0
4.344233591292136,0.14141414141414144,0.0,32.0,0.0,0.0
3.7551849687440497,0.23232323232323235,0.0,32.0,0.0,0.0
4.000621894805752,0.12121212121212122,0.0,32.0,0.0,0.0
4.319689898685965,0.787878787878788,0.0,32.0,0.0,0.0
0.760854470791278,0.5252525252525253,0.0,32.0,0.0,0.0
2.6998061866787286,0.888888888888889,0.0,32.0,0.0,0.0
6.1850105367549055,0.494949494949495,0.0,32.0,0.0,0.0
0.1227184630308513,0.4646464646464647,0.0,32.0,0.0,0.0
2.8961557275280905,0.06060606060606061,0.0,32.0,0.0,0.0
2.9697868053466014,0.9090909090909092,0.0,32.0,0.0,0.0
2.9943304979527716,0.888888888888889,0.0,32.0,0.0,0.0
5.105088062083414,0.37373737373737376,0.0,32.0,0.0,0.0
2.478912953223196,0.10101010101010102,0.0,32.0,0.0,0.0
1.8653206380689396,0.5858585858585859,0.0,32.0,0.0,0.0
4.368777283898306,0.4747474747474748,0.0,32.0,0.0,0.0
2.675262494072558,0.9696969696969697,0.0,32.0,0.0,0.0
3.77972866135022,0.595959595959596,0.0,32.0,0.0,0.0
4.123340357836604,0.32323232323232326,0.0,32.0,0.0,0.0
4.540583132141498,0.33333333333333337,0.0,32.0,0.0,0.0
5.350524988145116,0.36363636363636365,0.0,32.0,0.0,0.0
3.5588354278946874,0.21212121212121213,0.0,32.0,0.0,0.0
1.030835089459151,0.9494949494949496,0.0,32.0,0.0,0.0
6.037748381117884,0.8787878787878789,0.0,32.0,0.0,0.0
5.448699758569798,0.5252525252525253,0.0,32.0,0.0,0.0
3.8288160465625602,0.8686868686868687,0.0,32.0,0.0,0.0
0.9326603190344698,0.5151515151515152,0.0,32.0,0.0,0.0
5.129631754689584,0.8787878787878789,0.0,32.0,0.0,0.0
5.497787143782138,0.33333333333333337,0.0,32.0,0.0,0.0
5.964117303299373,0.19191919191919193,0.0,32.0,0.0,0.0
1.3989904785517047,0.6363636363636365,0.0,32.0,0.0,0.0
0.9817477042468103,0.4444444444444445,0.0,32.0,0.0,0.0
4.123340357836604,0.37373737373737376,0.0,32.0,0.0,0.0
2.724349879284899,0.3535353535353536,0.0,32.0,0.0,0.0
2.405281875404685,0.26262626262626265,0.0,32.0,0.0,0.0
1.6198837120072371,0.9090909090909092,0.0,32.0,0.0,0.0
5.424156065963627,0.686868686868687,0.0,32.0,0.0,0.0
3.6324665057131984,0.5656565656565657,0.0,32.0,0.0,0.0
5.5714182216006485,0.31313131313131315,0.0,32.0,0.0,0.0
4.491495746929157,0.2828282828282829,0.0,32.0,0.0,0.0
4.196971435655114,0.9595959595959597,0.0,32.0,0.0,0.0
1.3499030933393643,0.5656565656565657,0.0,32.0,0.0,0.0
3.5342917352885173,0.9292929292929294,0.0,32.0,0.0,0.0
1.9144080232812801,0.9797979797979799,0.0,32.0,0.0,0.0
0.662679700366597,0.6565656565656566,0.0,32.0,0.0,0.0
2.675262494072558,0.6060606060606061,0.0,32.0,0.0,0.0
1.2517283229146832,0.10101010101010102,0.0,32.0,0.0,0.0
2.184388641949153,0.25252525252525254,0.0,32.0,0.0,0.0
3.018874190558942,0.6161616161616162,0.0,32.0,0.0,0.0
5.64504929941916,0.27272727272727276,0.0,32.0,0.0,0.0
1.718058482431918,0.7070707070707072,0.0,32.0,0.0,0.0
1.9634954084936207,0.42424242424242425,0.0,32.0,0.0,0.0
4.71238898038469,0.797979797979798,0.0,32.0,0.0,0.0
4.614214209960009,0.494949494949495,0.0,32.0,0.0,0.0
1.7671458676442586,0.6565656565656566,0.0,32.0,0.0,0.0
4.957825906446392,0.5757575757575758,0.0,32.0,0.0,0.0
3.313398501832985,0.696969696969697,0.0,32.0,0.0,0.0
4.147884050442774,0.7171717171717172,0.0,32.0,0.0,0.0
5.2768939103266055,0.6363636363636365,0.0,32.0,0.0,0.0
2.478912953223196,0.37373737373737376,0.0,32.0,0.0,0.0
0.9817477042468103,0.7474747474747475,0.0,32.0,0.0,0.0
2.1353012567368124,0.696969696969697,0.0,32.0,0.0,0.0
2.82252464970958,0.9191919191919192,0.0,32.0,0.0,0.0
0.09817477042468103,0.8686868686868687,0.0,32.0,0.0,0.0
5.203262832508095,0.07070707070707072,0.0,32.0,0.0,0.0
1.5707963267948966,0.7272727272727273,0.0,32.0,0.0,0.0
3.4606606574700063,0.7272727272727273,0.0,32.0,0.0,0.0
1.3744467859455345,0.6464646464646465,0.0,32.0,0.0,0.0
0.6381360077604268,0.393939393939394,0.0,32.0,0.0,0.0
4.540583132141498,0.595959595959596,0.0,32.0,0.0,0.0
2.2089323345553233,0.9494949494949496,0.0,32.0,0.0,0.0
0.1227184630308513,0.5252525252525253,0.0,32.0,0.0,0.0
4.589670517353839,0.9595959595959597,0.0,32.0,0.0,0.0
5.105088062083414,0.393939393939394,0.0,32.0,0.0,0.0
2.0371264863121317,0.5757575757575758,0.0,32.0,0.0,0.0
1.1535535524900022,0.13131313131313133,0.0,32.0,0.0,0.0
1.6689710972195777,0.2828282828282829,0.0,32.0,0.0,0.0
3.043417883165112,0.4747474747474748,0.0,32.0,0.0,0.0
1.5953400194010667,0.9393939393939394,0.0,32.0,0.0,0.0
2.5280003384355365,0.5555555555555556,0.0,32.0,0.0,0.0
1.055378782065321,0.5656565656565657,0.0,32.0,0.0,0.0
0.02454369260617026,0.5757575757575758,0.0,32.0,0.0,0.0
6.086835766330224,0.787878787878788,0.0,32.0,0.0,0.0
1.227184630308513,0.5050505050505051,0.0,32.0,0.0,0.0
2.478912953223196,0.5252525252525253,0.0,32.0,0.0,0.0
6.258641614573416,0.6565656565656566,0.0,32.0,0.0,0.0
1.3499030933393643,0.7070707070707072,0.0,32.0,0.0,0.0
2.2089323345553233,0.37373737373737376,0.0,32.0,0.0,0.0
4.8351074434155406,0.5050505050505051,0.0,32.0,0.0,0.0
5.178719139901925,0.19191919191919193,0.0,32.0,0.0,0.0
4.368777283898306,0.6767676767676768,0.0,32.0,0.0,0.0
0.6381360077604268,0.696969696969697,0.0,32.0,0.0,0.0
0.6872233929727672,0.21212121212121213,0.0,32.0,0.0,0.0
1.5953400194010667,0.37373737373737376,0.0,32.0,0.0,0.0
2.429825568010856,0.48484848484848486,0.0,32.0,0.0,0.0
0.6381360077604268,0.7777777777777778,0.0,32.0,0.0,0.0
4.295146206079795,0.48484848484848486,0.0,32.0,0.0,0.0
4.540583132141498,0.21212121212121213,0.0,32.0,0.0,0.0
5.178719139901925,0.9292929292929294,0.0,32.0,0.0,0.0
5.473243451175968,0.18181818181818182,0.0,32.0,0.0,0.0
5.5714182216006485,0.27272727272727276,0.0,32.0,0.0,0.0
1.7426021750380885,0.17171717171717174,0.0,32.0,0.0,0.0
1.1290098598838318,0.8080808080808082,0.0,32.0,0.0,0.0
1.227184630308513,0.08080808080808081,0.0,32.0,0.0,0.0
4.614214209960009,0.4747474747474748,0.0,32.0,0.0,0.0
0.7853981633974483,0.7171717171717172,0.0,32.0,0.0,0.0
2.748893571891069,0.9292929292929294,0.0,32.0,0.0,0.0
5.325981295538946,0.6767676767676768,0.0,32.0,0.0,0.0
1.8407769454627694,0.3535353535353536,0.0,32.0,0.0,0.0
1.325359400733194,0.4444444444444445,0.0,32.0,0.0,0.0
2.184388641949153,0.6666666666666667,0.0,32.0,0.0,0.0
5.399612373357457,0.42424242424242425,0.0,32.0,0.0,0.0
5.792311455056181,0.19191919191919193,0.0,32.0,0.0,0.0
5.350524988145116,0.9191919191919192,0.0,32.0,0.0,0.0
2.650718801466388,0.030303030303030304,0.0,32.0,0.0,0.0
1.2026409377023426,0.9090909090909092,0.0,32.0,0.0,0.0
6.013204688511713,0.26262626262626265,0.0,32.0,0.0,0.0
4.466952054322987,0.9393939393939394,0.0,32.0,0.0,0.0
5.620505606812989,0.6565656565656566,0.0,32.0,0.0,0.0
6.135923151542564,0.9595959595959597,0.0,32.0,0.0,0.0
6.1850105367549055,0.6363636363636365,0.0,32.0,0.0,0.0
2.5770877236478773,0.4646464646464647,0.0,32.0,0.0,0.0
3.3624858870453256,0.6262626262626263,0.0,32.0,0.0,0.0
1.423534171157875,0.17171717171717174,0.0,32.0,0.0,0.0
5.522330836388308,0.4141414141414142,0.0,32.0,0.0,0.0
5.64504929941916,0.3535353535353536,0.0,32.0,0.0,0.0
1.521708941582556,0.98989898989899,0.0,32.0,0.0,0.0
4.319689898685965,0.5656565656565657,0.0,32.0,0.0,0.0
0.9817477042468103,0.4545454545454546,0.0,32.0,0.0,0.0
1.7916895602504288,0.20202020202020204,0.0,32.0,0.0,0.0
3.043417883165112,0.8787878787878789,0.0,32.0,0.0,0.0
2.8716120349219203,0.6666666666666667,0.0,32.0,0.0,0.0
5.350524988145116,0.31313131313131315,0.0,32.0,0.0,0.0
4.049709280018092,0.4545454545454546,0.0,32.0,0.0,0.0
3.6570101983193686,0.04040404040404041,0.0,32.0,0.0,0.0
1.055378782065321,0.595959595959596,0.0,32.0,0.0,0.0
3.2888548092268146,0.31313131313131315,0.0,32.0,0.0,0.0
2.356194490192345,0.19191919191919193,0.0,32.0,0.0,0.0
0.2945243112740431,0.5050505050505051,0.0,32.0,0.0,0.0
5.006913291658733,0.6060606060606061,0.0,32.0,0.0,0.0
3.8533597391687304,0.6666666666666667,0.0,32.0,0.0,0.0
3.6079228131070282,0.3535353535353536,0.0,32.0,0.0,0.0
3.1906800388021335,0.6161616161616162,0.0,32.0,0.0,0.0
1.0799224746714913,0.5151515151515152,0.0,32.0,0.0,0.0
5.105088062083414,0.9393939393939394,0.0,32.0,0.0,0.0
4.491495746929157,0.20202020202020204,0.0,32.0,0.0,0.0
5.8659425328746915,0.36363636363636365,0.0,32.0,0.0,0.0
1.2517283229146832,0.09090909090909091,0.0,32.0,0.0,0.0
5.203262832508095,0.9494949494949496,0.0,32.0,0.0,0.0
2.184388641949153,0.9696969696969697,0.0,32.0,0.0,0.0
1.227184630308513,0.393939393939394,0.0,32.0,0.0,0.0
5.66959299202533,0.20202020202020204,0.0,32.0,0.0,0.0
0.8099418560036186,0.4040404040404041,0.0,32.0,0.0,0.0
5.522330836388308,0.797979797979798,0.0,32.0,0.0,0.0
6.062292073724054,0.6464646464646465,0.0,32.0,0.0,0.0
2.6998061866787286,0.22222222222222224,0.0,32.0,0.0,0.0
5.227806525114265,0.98989898989899,0.0,32.0,0.0,0.0
1.7671458676442586,0.05050505050505051,0.0,32.0,0.0,0.0
4.123340357836604,0.05050505050505051,0.0,32.0,0.0,0.0
4.172427743048944,0.5555555555555556,0.0,32.0,0.0,0.0
4.589670517353839,0.10101010101010102,0.0,32.0,0.0,0.0
4.0987966652304335,0.43434343434343436,0.0,32.0,0.0,0.0
4.074252972624263,0.31313131313131315,0.0,32.0,0.0,0.0
1.325359400733194,0.020202020202020204,0.0,32.0,0.0,0.0
5.424156065963627,0.22222222222222224,0.0,32.0,0.0,0.0
5.890486225480862,0.4747474747474748,0.0,32.0,0.0,0.0
3.0925052683774528,0.2828282828282829,0.0,32.0,0.0,0.0
1.4480778637640452,0.9797979797979799,0.0,32.0,0.0,0.0
0.22089323345553233,0.5151515151515152,0.0,32.0,0.0,0.0
0.2945243112740431,0.7171717171717172,0.0,32.0,0.0,0.0
3.730641276137879,0.2828282828282829,0.0,32.0,0.0,0.0
4.491495746929157,0.9696969696969697,0.0,32.0,0.0,0.0
4.025165587411922,0.08080808080808081,0.0,32.0,0.0,0.0
4.884194828627882,0.4040404040404041,0.0,32.0,0.0,0.0
2.1598449493429825,0.9494949494949496,0.0,32.0,0.0,0.0
2.724349879284899,0.5252525252525253,0.0,32.0,0.0,0.0
0.44178646691106466,0.9494949494949496,0.0,32.0,0.0,0.0
6.258641614573416,0.9797979797979799,0.0,32.0,0.0,0.0
2.84706834231575,0.4141414141414142,0.0,32.0,0.0,0.0
1.9880391010997909,0.8383838383838385,0.0,32.0,0.0,0.0
4.147884050442774,0.9292929292929294,0.0,32.0,0.0,0.0
0.04908738521234052,0.9393939393939394,0.0,32.0,0.0,0.0
5.473243451175968,0.21212121212121213,0.0,32.0,0.0,0.0
0.4172427743048944,0.13131313131313133,0.0,32.0,0.0,0.0
1.7671458676442586,0.2828282828282829,0.0,32.0,0.0,0.0
4.172427743048944,0.4646464646464647,0.0,32.0,0.0,0.0
4.9823695990525625,0.696969696969697,0.0,32.0,0.0,0.0
2.7979809571034093,0.595959595959596,0.0,32.0,0.0,0.0
2.0371264863121317,0.9393939393939394,0.0,32.0,0.0,0.0
3.877903431774901,0.38383838383838387,0.0,32.0,0.0,0.0
3.485204350076177,0.9696969696969697,0.0,32.0,0.0,0.0
2.2334760271614935,0.22222222222222224,0.0,32.0,0.0,0.0
6.234097921967246,0.19191919191919193,0.0,32.0,0.0,0.0
2.282563412373834,0.4444444444444445,0.0,32.0,0.0,0.0
4.540583132141498,0.020202020202020204,0.0,32.0,0.0,0.0
5.178719139901925,0.25252525252525254,0.0,32.0,0.0,0.0
3.1906800388021335,0.6666666666666667,0.0,32.0,0.0,0.0
3.411573272257666,0.27272727272727276,0.0,32.0,0.0,0.0
4.466952054322987,0.29292929292929293,0.0,32.0,0.0,0.0
3.043417883165112,0.33333333333333337,0.0,32.0,0.0,0.0
3.2888548092268146,0.14141414141414144,0.0,32.0,0.0,0.0
1.3008157081270237,0.26262626262626265,0.0,32.0,0.0,0.0
5.056000676871073,0.23232323232323235,0.0,32.0,0.0,0.0
2.9943304979527716,0.6363636363636365,0.0,32.0,0.0,0.0
5.816855147662351,0.24242424242424243,0.0,32.0,0.0,0.0
5.890486225480862,0.3535353535353536,0.0,32.0,0.0,0.0
5.6941366846315,0.8787878787878789,0.0,32.0,0.0,0.0
2.724349879284899,0.9494949494949496,0.0,32.0,0.0,0.0
4.9823695990525625,0.5353535353535354,0.0,32.0,0.0,0.0
2.773437264497239,0.6262626262626263,0.0,32.0,0.0,0.0
2.454369260617026,0.5050505050505051,0.0,32.0,0.0,0.0
5.890486225480862,0.6161616161616162,0.0,32.0,0.0,0.0
3.2397674240144743,0.5858585858585859,0.0,32.0,0.0,0.0
0.39269908169872414,0.494949494949495,0.0,32.0,0.0,0.0
5.939573610693203,0.4747474747474748,0.0,32.0,0.0,0.0
2.282563412373834,0.5757575757575758,0.0,32.0,0.0,0.0
2.405281875404685,0.393939393939394,0.0,32.0,0.0,0.0
5.522330836388308,0.4747474747474748,0.0,32.0,0.0,0.0
1.5953400194010667,0.4040404040404041,0.0,32.0,0.0,0.0
3.9760782021995817,0.37373737373737376,0.0,32.0,0.0,0.0
3.2397674240144743,0.5555555555555556,0.0,32.0,0.0,0.0
5.841398840268521,0.19191919191919193,0.0,32.0,0.0,0.0
6.234097921967246,0.030303030303030304,0.0,32.0,0.0,0.0
0.5890486225480862,0.4747474747474748,0.0,32.0,0.0,0.0
1.325359400733194,0.8686868686868687,0.0,32.0,0.0,0.0
0.6872233929727672,0.05050505050505051,0.0,32.0,0.0,0.0
3.8533597391687304,0.888888888888889,0.0,32.0,0.0,0.0
2.552544031041707,0.4444444444444445,0.0,32.0,0.0,0.0
1.7426021750380885,0.11111111111111112,0.0,32.0,0.0,0.0
0.5154175447295755,0.8181818181818182,0.0,32.0,0.0,0.0
3.706097583531709,0.06060606060606061,0.0,32.0,0.0,0.0
0.2454369260617026,0.6060606060606061,0.0,32.0,0.0,0.0
4.491495746929157,0.8787878787878789,0.0,32.0,0.0,0.0
3.3379421944391554,0.6363636363636365,0.0,32.0,0.0,0.0
0.2945243112740431,0.9494949494949496,0.0,32.0,0.0,0.0
5.301437602932776,0.04040404040404041,0.0,32.0,0.0,0.0
4.221515128261284,0.8080808080808082,0.0,32.0,0.0,0.0
4.025165587411922,0.8989898989898991,0.0,32.0,0.0,0.0
3.77972866135022,0.7777777777777778,0.0,32.0,0.0,0.0
1.2026409377023426,0.5151515151515152,0.0,32.0,0.0,0.0
1.9880391010997909,0.797979797979798,0.0,32.0,0.0,0.0
3.043417883165112,0.4646464646464647,0.0,32.0,0.0,0.0
1.88986433067511,0.8484848484848485,0.0,32.0,0.0,0.0
5.522330836388308,0.29292929292929293,0.0,32.0,0.0,0.0
0.04908738521234052,0.494949494949495,0.0,32.0,0.0,0.0
3.6815538909255388,0.7676767676767677,0.0,32.0,0.0,0.0
1.9144080232812801,0.24242424242424243,0.0,32.0,0.0,0.0
3.2643111166206444,0.38383838383838387,0.0,32.0,0.0,0.0
0.22089323345553233,0.5353535353535354,0.0,32.0,0.0,0.0
4.663301595172349,0.30303030303030304,0.0,32.0,0.0,0.0
2.012582793705961,0.8686868686868687,0.0,32.0,0.0,0.0
2.945243112740431,0.5555555555555556,0.0,32.0,0.0,0.0
0.5890486225480862,0.5050505050505051,0.0,32.0,0.0,0.0
3.5833791205008576,0.4747474747474748,0.0,32.0,0.0,0.0
2.84706834231575,0.8383838383838385,0.0,32.0,0.0,0.0
2.2089323345553233,0.8686868686868687,0.0,32.0,0.0,0.0
4.73693267299086,0.787878787878788,0.0,32.0,0.0,0.0
1.0799224746714913,0.14141414141414144,0.0,32.0,0.0,0.0
1.2026409377023426,0.9797979797979799,0.0,32.0,0.0,0.0
0.5154175447295755,0.07070707070707072,0.0,32.0,0.0,0.0
0.9081166264282996,0.43434343434343436,0.0,32.0,0.0,0.0
1.6935147898257479,0.5757575757575758,0.0,32.0,0.0,0.0
3.706097583531709,0.12121212121212122,0.0,32.0,0.0,0.0
3.436116964863836,0.4444444444444445,0.0,32.0,0.0,0.0
1.4480778637640452,0.33333333333333337,0.0,32.0,0.0,0.0
2.5034566458293663,0.8989898989898991,0.0,32.0,0.0,0.0
4.6878452877785195,0.686868686868687,0.0,32.0,0.0,0.0
0.1227184630308513,0.09090909090909091,0.0,32.0,0.0,0.0
1.325359400733194,0.27272727272727276,0.0,32.0,0.0,0.0
0.6135923151542565,0.08080808080808081,0.0,32.0,0.0,0.0
1.2026409377023426,0.4747474747474748,0.0,32.0,0.0,0.0
5.890486225480862,0.7575757575757577,0.0,32.0,0.0,0.0
1.2762720155208536,0.9191919191919192,0.0,32.0,0.0,0.0
0.3436116964863836,0.25252525252525254,0.0,32.0,0.0,0.0
6.258641614573416,0.7171717171717172,0.0,32.0,0.0,0.0
0.14726215563702155,0.5151515151515152,0.0,32.0,0.0,0.0
3.117048960983623,0.8181818181818182,0.0,32.0,0.0,0.0
0.07363107781851078,0.3535353535353536,0.0,32.0,0.0,0.0
2.7979809571034093,0.4646464646464647,0.0,32.0,0.0,0.0
0.1227184630308513,0.494949494949495,0.0,32.0,0.0,0.0
6.258641614573416,0.5555555555555556,0.0,32.0,0.0,0.0
5.154175447295755,0.6464646464646465,0.0,32.0,0.0,0.0
4.76147636559703,0.595959595959596,0.0,32.0,0.0,0.0
3.9760782021995817,0.09090909090909091,0.0,32.0,0.0,0.0
4.638757902566179,0.6060606060606061,0.0,32.0,0.0,0.0
5.743224069843841,0.17171717171717174,0.0,32.0,0.0,0.0
3.6079228131070282,0.5555555555555556,0.0,32.0,0.0,0.0
1.1780972450961724,0.38383838383838387,0.0,32.0,0.0,0.0
2.945243112740431,0.2828282828282829,0.0,32.0,0.0,0.0
2.8961557275280905,0.3535353535353536,0.0,32.0,0.0,0.0
2.2580197197676637,0.08080808080808081,0.0,32.0,0.0,0.0
1.1780972450961724,0.43434343434343436,0.0,32.0,0.0,0.0
0.1227184630308513,0.787878787878788,0.0,32.0,0.0,0.0
0.5890486225480862,0.7474747474747475,0.0,32.0,0.0,0.0
0.36815538909255385,0.9393939393939394,0.0,32.0,0.0,0.0
5.203262832508095,0.5555555555555556,0.0,32.0,0.0,0.0
4.442408361716817,0.5353535353535354,0.0,32.0,0.0,0.0
2.5770877236478773,0.8383838383838385,0.0,32.0,0.0,0.0
1.6198837120072371,0.7474747474747475,0.0,32.0,0.0,0.0
1.030835089459151,0.8686868686868687,0.0,32.0,0.0,0.0
2.8961557275280905,0.5454545454545455,0.0,32.0,0.0,0.0
5.203262832508095,0.4444444444444445,0.0,32.0,0.0,0.0
2.9206994201342606,0.23232323232323235,0.0,32.0,0.0,0.0
2.9206994201342606,0.5050505050505051,0.0,32.0,0.0,0.0
1.3008157081270237,0.4646464646464647,0.0,32.0,0.0,0.0
3.5342917352885173,0.9090909090909092,0.0,32.0,0.0,0.0
1.4971652489763858,0.9393939393939394,0.0,32.0,0.0,0.0
3.485204350076177,0.06060606060606061,0.0,32.0,0.0,0.0
5.056000676871073,0.98989898989899,0.0,32.0,0.0,0.0
