x_data_lb,t_data_lb,x_data_ub,t_data_ub,beta,nu,rho
0.0,0.7777777777777778,6.283185307179586,0.7777777777777778,15.0,0.0,0.0
0.0,0.787878787878788,6.283185307179586,0.787878787878788,15.0,0.0,0.0
0.0,0.797979797979798,6.283185307179586,0.797979797979798,15.0,0.0,0.0
0.0,0.8080808080808082,6.283185307179586,0.8080808080808082,15.0,0.0,0.0
0.0,0.8181818181818182,6.283185307179586,0.8181818181818182,15.0,0.0,0.0
0.0,0.8282828282828284,6.283185307179586,0.8282828282828284,15.0,0.0,0.0
0.0,0.8383838383838385,6.283185307179586,0.8383838383838385,15.0,0.0,0.0
0.0,0.8484848484848485,6.283185307179586,0.8484848484848485,15.0,0.0,0.0
0.0,0.8585858585858587,6.283185307179586,0.8585858585858587,15.0,0.0,0.0
0.0,0.8686868686868687,6.283185307179586,0.8686868686868687,15.0,0.0,0.0
0.0,0.8787878787878789,6.283185307179586,0.8787878787878789,15.0,0.0,0.0
0.0,0.888888888888889,6.283185307179586,0.888888888888889,15.0,0.0,0.0
0.0,0.8989898989898991,6.283185307179586,0.8989898989898991,15.0,0.0,0.0
0.0,0.9090909090909092,6.283185307179586,0.9090909090909092,15.0,0.0,0.0
0.0,0.9191919191919192,6.283185307179586,0.9191919191919192,15.0,0.0,0.0
0.0,0.9292929292929294,6.283185307179586,0.9292929292929294,15.0,0.0,0.0
0.0,0.9393939393939394,6.283185307179586,0.9393939393939394,15.0,0.0,0.0
0.0,0.9494949494949496,6.283185307179586,0.9494949494949496,15.0,0.0,0.0
0.0,0.9595959595959597,6.283185307179586,0.9595959595959597,15.0,0.0,0.0
0.0,0.9696969696969697,6.283185307179586,0.9696969696969697,15.0,0.0,0.0
0.0,0.9797979797979799,6.283185307179586,0.9797979797979799,15.0,0.0,0.0
0.0,0.98989898989899,6.283185307179586,0.98989898989899,15.0,0.0,0.0
0.0,1.0,6.283185307179586,1.0,15.0,0.0,0.0
